A.C.A.A	A.C.A.C	A.C.A.G	A.C.A.T	A.C.G.A	A.C.G.C	A.C.G.G	A.C.G.T	A.C.T.A	A.C.T.C	A.C.T.G	A.C.T.T	A.T.A.A	A.T.A.C	A.T.A.G	A.T.A.T	A.T.C.A	A.T.C.C	A.T.C.G	A.T.C.T	A.T.G.A	A.T.G.C	A.T.G.G	A.T.G.T	C.C.A.A	C.C.A.C	C.C.A.G	C.C.A.T	C.C.G.A	C.C.G.C	C.C.G.G	C.C.G.T	C.C.T.A	C.C.T.C	C.C.T.G	C.C.T.T	C.T.A.A	C.T.A.C	C.T.A.G	C.T.A.T	C.T.C.A	C.T.C.C	C.T.C.G	C.T.C.T	C.T.G.A	C.T.G.C	C.T.G.G	C.T.G.T	G.C.A.A	G.C.A.C	G.C.A.G	G.C.A.T	G.C.G.A	G.C.G.C	G.C.G.G	G.C.G.T	G.C.T.A	G.C.T.C	G.C.T.G	G.C.T.T	G.T.A.A	G.T.A.C	G.T.A.G	G.T.A.T	G.T.C.A	G.T.C.C	G.T.C.G	G.T.C.T	G.T.G.A	G.T.G.C	G.T.G.G	G.T.G.T	T.C.A.A	T.C.A.C	T.C.A.G	T.C.A.T	T.C.G.A	T.C.G.C	T.C.G.G	T.C.G.T	T.C.T.A	T.C.T.C	T.C.T.G	T.C.T.T	T.T.A.A	T.T.A.C	T.T.A.G	T.T.A.T	T.T.C.A	T.T.C.C	T.T.C.G	T.T.C.T	T.T.G.A	T.T.G.C	T.T.G.G	T.T.G.T	virus	type
Orthopox_96N240.N241	0	0	0	0.0128205128205128	0	0	0	0.0128205128205128	0.0641025641025641	0.0128205128205128	0.102564102564103	0.0128205128205128	0.0256410256410256	0	0	0	0.0128205128205128	0.0128205128205128	0.0256410256410256	0.0256410256410256	0	0	0.0128205128205128	0	0.0256410256410256	0.0128205128205128	0.0256410256410256	0.0256410256410256	0	0	0	0	0	0.0128205128205128	0.0256410256410256	0	0	0	0.0128205128205128	0	0.0384615384615385	0	0	0.0128205128205128	0.0128205128205128	0	0.0128205128205128	0.0128205128205128	0	0	0.0128205128205128	0	0	0	0	0	0.0128205128205128	0.0128205128205128	0.0256410256410256	0	0	0	0.0128205128205128	0.0128205128205128	0.0256410256410256	0	0	0.0128205128205128	0	0	0.0128205128205128	0	0	0	0.0512820512820513	0.0384615384615385	0	0	0	0	0.0641025641025641	0	0.0128205128205128	0.0256410256410256	0	0	0.0384615384615385	0.0128205128205128	0	0.0128205128205128	0.0128205128205128	0.0128205128205128	0	0.0128205128205128	0	0	Orthopox_96	Orthopox_96N240.N241
Orthopox_96N240.N243	0.00226757369614512	0.00680272108843537	0.0090702947845805	0.0158730158730159	0	0	0.00226757369614512	0.00226757369614512	0.0272108843537415	0.00453514739229025	0.0498866213151927	0.0317460317460317	0.0136054421768707	0.00453514739229025	0.00226757369614512	0.00680272108843537	0.0566893424036281	0.00453514739229025	0.0430839002267574	0.0158730158730159	0.0090702947845805	0.00453514739229025	0.00453514739229025	0.00226757369614512	0.0090702947845805	0.00226757369614512	0.00680272108843537	0.0113378684807256	0	0	0.00226757369614512	0.00226757369614512	0.0158730158730159	0	0.018140589569161	0.00453514739229025	0	0.00226757369614512	0.0113378684807256	0	0.0340136054421769	0.0090702947845805	0.0294784580498866	0.0090702947845805	0.00453514739229025	0.0158730158730159	0.0158730158730159	0.00680272108843537	0.0113378684807256	0.00226757369614512	0.018140589569161	0.00226757369614512	0	0	0.00226757369614512	0	0.018140589569161	0.0136054421768707	0.0317460317460317	0.00680272108843537	0.0090702947845805	0.00453514739229025	0.0090702947845805	0.00680272108843537	0.0340136054421769	0.00680272108843537	0.00453514739229025	0.0113378684807256	0.00226757369614512	0.00226757369614512	0.0113378684807256	0	0.00226757369614512	0	0.0226757369614512	0.0113378684807256	0	0	0.00226757369614512	0.00453514739229025	0.0158730158730159	0.0113378684807256	0.0226757369614512	0.0204081632653061	0.0090702947845805	0	0.00226757369614512	0.00453514739229025	0.0408163265306122	0.00680272108843537	0.0136054421768707	0.0340136054421769	0.00226757369614512	0.0158730158730159	0.0113378684807256	0.00680272108843537	Orthopox_96	Orthopox_96N240.N243
Orthopox_96N241.N242	0	0	0	0.00581395348837209	0	0	0	0	0.0465116279069767	0.0116279069767442	0.0406976744186047	0.0232558139534884	0	0.0116279069767442	0	0.00581395348837209	0.0406976744186047	0.0116279069767442	0.0232558139534884	0.00581395348837209	0	0.0116279069767442	0	0.0232558139534884	0	0	0.0232558139534884	0.0116279069767442	0	0	0.00581395348837209	0	0.0290697674418605	0.00581395348837209	0.0465116279069767	0.0232558139534884	0.0116279069767442	0.00581395348837209	0.00581395348837209	0	0.0116279069767442	0.0116279069767442	0	0.00581395348837209	0.00581395348837209	0.00581395348837209	0.0174418604651163	0.0174418604651163	0.0116279069767442	0	0.0174418604651163	0	0	0	0	0	0.0116279069767442	0.0174418604651163	0.0116279069767442	0.0232558139534884	0.00581395348837209	0.00581395348837209	0	0	0.0174418604651163	0.00581395348837209	0.0232558139534884	0.0116279069767442	0	0	0	0	0.00581395348837209	0	0	0	0	0	0	0	0.0523255813953488	0.00581395348837209	0.0348837209302326	0.0813953488372093	0.0116279069767442	0.00581395348837209	0	0	0.0406976744186047	0.00581395348837209	0.0290697674418605	0.0406976744186047	0.0174418604651163	0	0	0	Orthopox_96	Orthopox_96N241.N242
Orthopox_96N241.S20	0	0	0.0144508670520231	0.00578034682080925	0	0	0	0.00289017341040462	0.0520231213872832	0.0115606936416185	0.0375722543352601	0.0375722543352601	0.00578034682080925	0	0.00289017341040462	0.00289017341040462	0.0260115606936416	0.00867052023121387	0.0173410404624277	0.0202312138728324	0.0115606936416185	0.00578034682080925	0	0.00578034682080925	0.0144508670520231	0.00867052023121387	0.023121387283237	0.0173410404624277	0	0	0.00289017341040462	0.00289017341040462	0.0202312138728324	0	0.0202312138728324	0.0144508670520231	0.00289017341040462	0.0173410404624277	0.00867052023121387	0.00289017341040462	0.0173410404624277	0.0202312138728324	0.0202312138728324	0.00578034682080925	0.00867052023121387	0.00578034682080925	0.023121387283237	0.0115606936416185	0.00578034682080925	0.00289017341040462	0.0260115606936416	0	0	0	0	0.00289017341040462	0.023121387283237	0.00578034682080925	0.0289017341040462	0.00867052023121387	0.00289017341040462	0	0.00578034682080925	0	0.0260115606936416	0.00867052023121387	0.0346820809248555	0.0144508670520231	0	0	0.00289017341040462	0.00289017341040462	0.00578034682080925	0	0.0260115606936416	0.0144508670520231	0.00289017341040462	0	0.00289017341040462	0.00289017341040462	0.0260115606936416	0.0115606936416185	0.0404624277456647	0.0346820809248555	0.00578034682080925	0	0.00867052023121387	0	0.023121387283237	0.00289017341040462	0.0202312138728324	0.0144508670520231	0	0.00289017341040462	0.00578034682080925	0.00867052023121387	Orthopox_96	Orthopox_96N241.S20
Orthopox_96N242.S69	0.0102040816326531	0	0.0102040816326531	0.00340136054421769	0	0	0	0.00340136054421769	0.0510204081632653	0.0102040816326531	0.0680272108843537	0.0374149659863946	0.00340136054421769	0.00340136054421769	0	0.00340136054421769	0.0238095238095238	0.0204081632653061	0.0170068027210884	0.0204081632653061	0.00340136054421769	0	0	0.00340136054421769	0.00680272108843537	0.00340136054421769	0.0408163265306122	0.0102040816326531	0.00340136054421769	0	0	0	0.0306122448979592	0.00340136054421769	0.0170068027210884	0.00680272108843537	0.00340136054421769	0.00680272108843537	0.00340136054421769	0	0.0136054421768707	0.00340136054421769	0.0340136054421769	0.0136054421768707	0.00680272108843537	0.00680272108843537	0.0238095238095238	0.0102040816326531	0	0	0.0204081632653061	0	0	0	0.00340136054421769	0	0.0272108843537415	0.0102040816326531	0.0170068027210884	0.00340136054421769	0	0.00340136054421769	0	0	0.0170068027210884	0.0136054421768707	0.0374149659863946	0.0170068027210884	0	0.0102040816326531	0.00340136054421769	0.00340136054421769	0.00680272108843537	0.00340136054421769	0.0238095238095238	0.00340136054421769	0.00340136054421769	0	0	0	0.0476190476190476	0.00680272108843537	0.0306122448979592	0.0272108843537415	0	0.00680272108843537	0.00340136054421769	0.00340136054421769	0.0340136054421769	0	0.0272108843537415	0.0272108843537415	0.00680272108843537	0.00340136054421769	0.00680272108843537	0	Orthopox_96	Orthopox_96N242.S69
Orthopox_96N242.S77	0.00343642611683849	0.00343642611683849	0.00343642611683849	0	0	0	0	0	0.0206185567010309	0.00343642611683849	0.0549828178694158	0.0343642611683849	0	0.00343642611683849	0.00343642611683849	0	0.0274914089347079	0.00687285223367698	0.0274914089347079	0.0240549828178694	0.00687285223367698	0	0	0.00343642611683849	0.0240549828178694	0.00687285223367698	0.013745704467354	0.013745704467354	0.00343642611683849	0	0	0.00343642611683849	0.0309278350515464	0	0.0274914089347079	0.0103092783505155	0.00687285223367698	0.00687285223367698	0	0	0.0240549828178694	0.0103092783505155	0.0274914089347079	0.0103092783505155	0.0103092783505155	0.0206185567010309	0.0274914089347079	0.0103092783505155	0.00343642611683849	0.0103092783505155	0.013745704467354	0.00343642611683849	0	0	0	0	0.0171821305841924	0.013745704467354	0.0274914089347079	0.0206185567010309	0	0.00343642611683849	0	0.00343642611683849	0.013745704467354	0.00343642611683849	0.0171821305841924	0.0103092783505155	0	0.00343642611683849	0	0	0.00687285223367698	0.013745704467354	0.0274914089347079	0	0	0.00343642611683849	0	0.0103092783505155	0.0481099656357388	0.013745704467354	0.0309278350515464	0.0378006872852234	0.0103092783505155	0	0.00343642611683849	0.00687285223367698	0.0274914089347079	0.0103092783505155	0.0240549828178694	0.0274914089347079	0	0.00687285223367698	0.0103092783505155	0	Orthopox_96	Orthopox_96N242.S77
Orthopox_96N243.N244	0.0120481927710843	0	0.00301204819277108	0.00301204819277108	0.00301204819277108	0	0	0	0.0180722891566265	0.00903614457831325	0.0391566265060241	0.0120481927710843	0	0.00301204819277108	0.00301204819277108	0.00301204819277108	0.0331325301204819	0.00903614457831325	0.0632530120481928	0.0271084337349398	0.00903614457831325	0	0.00602409638554217	0.00602409638554217	0.00602409638554217	0	0.0240963855421687	0.00602409638554217	0.00301204819277108	0	0.00301204819277108	0	0.0240963855421687	0.0150602409638554	0.0331325301204819	0.00903614457831325	0.00301204819277108	0.00903614457831325	0.0120481927710843	0	0.0240963855421687	0.00301204819277108	0.0331325301204819	0.0120481927710843	0.0180722891566265	0.0271084337349398	0.0180722891566265	0.00602409638554217	0.00301204819277108	0.00301204819277108	0.0150602409638554	0.00301204819277108	0	0	0.00301204819277108	0	0.0331325301204819	0.0180722891566265	0.0271084337349398	0.00903614457831325	0.00602409638554217	0.00301204819277108	0.00602409638554217	0.00301204819277108	0.0210843373493976	0.00602409638554217	0.0210843373493976	0.0150602409638554	0.00903614457831325	0.00301204819277108	0	0	0.0120481927710843	0	0.0210843373493976	0.00602409638554217	0.00301204819277108	0	0	0	0.036144578313253	0.00903614457831325	0.0210843373493976	0.0301204819277108	0.00602409638554217	0	0.00301204819277108	0	0.0240963855421687	0.00602409638554217	0.0271084337349398	0.0210843373493976	0.00602409638554217	0.00301204819277108	0.00602409638554217	0	Orthopox_96	Orthopox_96N243.N244
Orthopox_96N243.S89	0.00813008130081301	0	0.00542005420054201	0.00813008130081301	0.010840108401084	0.002710027100271	0	0	0.043360433604336	0.010840108401084	0.0514905149051491	0.016260162601626	0	0	0.002710027100271	0.00542005420054201	0.037940379403794	0.00813008130081301	0.024390243902439	0.016260162601626	0.002710027100271	0	0.002710027100271	0.002710027100271	0.024390243902439	0.00542005420054201	0.024390243902439	0.010840108401084	0	0	0.002710027100271	0	0.016260162601626	0.00542005420054201	0.037940379403794	0.016260162601626	0.002710027100271	0.00542005420054201	0.002710027100271	0.002710027100271	0.018970189701897	0.016260162601626	0.029810298102981	0.016260162601626	0.010840108401084	0.00542005420054201	0.013550135501355	0.010840108401084	0.002710027100271	0	0.018970189701897	0	0	0	0	0.002710027100271	0.018970189701897	0.010840108401084	0.040650406504065	0.016260162601626	0	0	0	0	0.032520325203252	0.00813008130081301	0.037940379403794	0.00813008130081301	0.002710027100271	0.002710027100271	0	0.002710027100271	0.016260162601626	0.010840108401084	0.013550135501355	0.013550135501355	0	0	0.002710027100271	0.002710027100271	0.043360433604336	0.00813008130081301	0.02710027100271	0.024390243902439	0.00542005420054201	0	0.002710027100271	0.002710027100271	0.024390243902439	0	0.013550135501355	0.018970189701897	0.002710027100271	0	0.00813008130081301	0.013550135501355	Orthopox_96	Orthopox_96N243.S89
Orthopox_96N244.N245	0.00632911392405063	0	0	0	0	0	0	0.00632911392405063	0.0443037974683544	0.0126582278481013	0.0569620253164557	0.0126582278481013	0	0.00632911392405063	0.00632911392405063	0	0.0253164556962025	0.0126582278481013	0.0569620253164557	0.0189873417721519	0	0	0.00632911392405063	0.00632911392405063	0.0126582278481013	0.00632911392405063	0.0126582278481013	0.00632911392405063	0.00632911392405063	0	0	0	0.0189873417721519	0	0.0189873417721519	0.0189873417721519	0.00632911392405063	0	0	0.00632911392405063	0.0379746835443038	0.0126582278481013	0.0126582278481013	0.0253164556962025	0.0189873417721519	0.0126582278481013	0.0253164556962025	0	0.00632911392405063	0.00632911392405063	0	0	0	0	0	0.00632911392405063	0.0253164556962025	0	0.0506329113924051	0.0126582278481013	0	0	0.00632911392405063	0	0.0506329113924051	0.0189873417721519	0.0126582278481013	0.0189873417721519	0.00632911392405063	0	0	0	0	0	0.0189873417721519	0.00632911392405063	0.00632911392405063	0	0	0.00632911392405063	0.0443037974683544	0.00632911392405063	0.0126582278481013	0.0126582278481013	0	0	0	0	0.0126582278481013	0	0.0443037974683544	0.0316455696202532	0.00632911392405063	0.0126582278481013	0.0126582278481013	0.00632911392405063	Orthopox_96	Orthopox_96N244.N245
Orthopox_96N244.S79	0.00555555555555556	0.00185185185185185	0.00555555555555556	0.00555555555555556	0.0037037037037037	0	0	0.0037037037037037	0.0388888888888889	0.012962962962963	0.0333333333333333	0.0240740740740741	0	0.00555555555555556	0	0.0037037037037037	0.0388888888888889	0.00925925925925926	0.0444444444444444	0.0166666666666667	0.00185185185185185	0.00185185185185185	0.00555555555555556	0.00185185185185185	0.0166666666666667	0.0037037037037037	0.0259259259259259	0.00555555555555556	0.00185185185185185	0	0.00740740740740741	0.0037037037037037	0.0203703703703704	0.00740740740740741	0.0259259259259259	0.00555555555555556	0.0111111111111111	0.00185185185185185	0.00555555555555556	0.00185185185185185	0.0166666666666667	0.00740740740740741	0.0222222222222222	0.0185185185185185	0.00555555555555556	0.00740740740740741	0.0148148148148148	0.00555555555555556	0.00555555555555556	0.00185185185185185	0.012962962962963	0.0037037037037037	0.00185185185185185	0	0	0.00185185185185185	0.0203703703703704	0.012962962962963	0.0203703703703704	0.0148148148148148	0.00555555555555556	0.0037037037037037	0.00555555555555556	0	0.0351851851851852	0.00555555555555556	0.0296296296296296	0.0148148148148148	0.00185185185185185	0.00185185185185185	0	0.00185185185185185	0.00925925925925926	0.00185185185185185	0.0148148148148148	0.0148148148148148	0.0037037037037037	0	0.00185185185185185	0.00185185185185185	0.0425925925925926	0.0037037037037037	0.0407407407407407	0.0333333333333333	0.0037037037037037	0.00185185185185185	0.00185185185185185	0.0037037037037037	0.0166666666666667	0.0037037037037037	0.0296296296296296	0.0296296296296296	0.00555555555555556	0.00925925925925926	0.0111111111111111	0.00555555555555556	Orthopox_96	Orthopox_96N244.S79
Orthopox_96N245.N246	0.0153846153846154	0.0153846153846154	0	0	0	0	0	0.0153846153846154	0	0.0307692307692308	0.0461538461538462	0	0	0.0153846153846154	0	0	0.0307692307692308	0	0.0153846153846154	0	0	0.0153846153846154	0.0153846153846154	0	0.0307692307692308	0.0153846153846154	0.0615384615384615	0	0	0	0.0153846153846154	0	0	0.0153846153846154	0.0307692307692308	0.0153846153846154	0	0	0.0153846153846154	0	0.0461538461538462	0	0	0	0.0307692307692308	0.0153846153846154	0.0153846153846154	0.0461538461538462	0	0	0.0153846153846154	0	0	0	0	0	0.0461538461538462	0	0.0153846153846154	0.0307692307692308	0	0.0153846153846154	0	0	0	0	0.0615384615384615	0	0	0	0	0	0.0153846153846154	0	0.0153846153846154	0.0153846153846154	0	0.0153846153846154	0	0	0.0307692307692308	0	0.0307692307692308	0.0307692307692308	0	0	0	0	0.0307692307692308	0	0.0307692307692308	0.0153846153846154	0	0.0153846153846154	0	0	Orthopox_96	Orthopox_96N245.N246
Orthopox_96N245.N261	0.00833333333333333	0	0.0166666666666667	0	0	0	0	0.00833333333333333	0.025	0.025	0.0416666666666667	0.0166666666666667	0.00833333333333333	0.00833333333333333	0	0.00833333333333333	0.0666666666666667	0.00833333333333333	0.0416666666666667	0.025	0.00833333333333333	0.00833333333333333	0	0.00833333333333333	0.025	0.00833333333333333	0.025	0.00833333333333333	0	0	0	0	0.025	0.00833333333333333	0.0416666666666667	0.0166666666666667	0	0	0	0	0.0333333333333333	0	0.00833333333333333	0.025	0.0166666666666667	0	0	0	0	0.00833333333333333	0.00833333333333333	0	0.00833333333333333	0	0	0	0.05	0	0.0166666666666667	0	0	0.00833333333333333	0.00833333333333333	0	0.00833333333333333	0.00833333333333333	0.0333333333333333	0.0166666666666667	0	0.00833333333333333	0	0.00833333333333333	0.00833333333333333	0	0.00833333333333333	0.0166666666666667	0	0	0	0	0.0333333333333333	0.00833333333333333	0.025	0.00833333333333333	0	0	0.00833333333333333	0	0	0	0.0333333333333333	0.0166666666666667	0.00833333333333333	0.00833333333333333	0.0333333333333333	0.0166666666666667	Orthopox_96	Orthopox_96N245.N261
Orthopox_96N246.N247	0.00595238095238095	0	0	0	0	0	0	0	0.0595238095238095	0.0119047619047619	0.0416666666666667	0.0357142857142857	0	0	0	0.00595238095238095	0.0297619047619048	0.00595238095238095	0.0535714285714286	0.0297619047619048	0	0	0	0.00595238095238095	0	0.00595238095238095	0.0297619047619048	0.0119047619047619	0	0	0.00595238095238095	0	0.0357142857142857	0.00595238095238095	0.0476190476190476	0.0238095238095238	0.0178571428571429	0.0119047619047619	0.0119047619047619	0.00595238095238095	0.0119047619047619	0	0.0476190476190476	0.0119047619047619	0.0178571428571429	0	0.0416666666666667	0.0119047619047619	0.00595238095238095	0	0.0119047619047619	0	0	0	0	0.00595238095238095	0.0238095238095238	0	0.0238095238095238	0.00595238095238095	0	0	0	0	0.0238095238095238	0	0.0297619047619048	0.00595238095238095	0	0	0	0.00595238095238095	0	0	0.0297619047619048	0.0119047619047619	0	0	0	0	0.0238095238095238	0	0.0416666666666667	0.0119047619047619	0	0	0	0	0.0119047619047619	0.0119047619047619	0.0119047619047619	0.0416666666666667	0	0.0119047619047619	0	0.00595238095238095	Orthopox_96	Orthopox_96N246.N247
Orthopox_96N246.N249	0	0	0.013215859030837	0.00440528634361234	0	0	0	0.00440528634361234	0.0220264317180617	0.00440528634361234	0.0484581497797357	0.00881057268722467	0	0.00440528634361234	0	0.00440528634361234	0.052863436123348	0.0176211453744493	0.039647577092511	0.013215859030837	0	0	0.00440528634361234	0	0.00440528634361234	0.00440528634361234	0.00881057268722467	0.00440528634361234	0	0	0.00440528634361234	0	0.0440528634361234	0.00440528634361234	0.026431718061674	0.0220264317180617	0	0.00440528634361234	0.00440528634361234	0	0.0176211453744493	0.00440528634361234	0.0308370044052863	0	0.0176211453744493	0.00440528634361234	0.026431718061674	0.013215859030837	0	0.00440528634361234	0	0.013215859030837	0	0	0	0	0.0352422907488987	0.00881057268722467	0.00881057268722467	0.00881057268722467	0.00440528634361234	0.00440528634361234	0.00881057268722467	0.00881057268722467	0.013215859030837	0.013215859030837	0.0308370044052863	0.0220264317180617	0	0	0.00440528634361234	0.00440528634361234	0.00440528634361234	0.00440528634361234	0.026431718061674	0.00440528634361234	0	0	0	0.00881057268722467	0.0352422907488987	0.00440528634361234	0.0220264317180617	0.0220264317180617	0	0.00881057268722467	0.0176211453744493	0.00881057268722467	0.0352422907488987	0.00440528634361234	0.0440528634361234	0.026431718061674	0.00440528634361234	0.00881057268722467	0.0176211453744493	0.00881057268722467	Orthopox_96	Orthopox_96N246.N249
Orthopox_96N247.N248	0.00341296928327645	0.0068259385665529	0.0170648464163823	0.00341296928327645	0.0068259385665529	0.00341296928327645	0.0068259385665529	0.00341296928327645	0.0409556313993174	0.00341296928327645	0.0648464163822526	0.0307167235494881	0	0.0068259385665529	0	0.00341296928327645	0.037542662116041	0.0068259385665529	0.0477815699658703	0.0307167235494881	0.00341296928327645	0	0.0068259385665529	0	0.0238907849829352	0	0.0273037542662116	0.00341296928327645	0	0	0.00341296928327645	0.00341296928327645	0.0170648464163823	0	0.037542662116041	0.0068259385665529	0.0068259385665529	0.00341296928327645	0	0.00341296928327645	0.0136518771331058	0	0.0273037542662116	0.0136518771331058	0.0102389078498294	0.0102389078498294	0.00341296928327645	0.0170648464163823	0.00341296928327645	0.00341296928327645	0.0170648464163823	0.00341296928327645	0	0	0.00341296928327645	0	0.0238907849829352	0.0068259385665529	0.0136518771331058	0.0136518771331058	0	0.00341296928327645	0	0.00341296928327645	0.0238907849829352	0	0.0204778156996587	0.0068259385665529	0	0	0.0068259385665529	0.0068259385665529	0.0102389078498294	0	0.0170648464163823	0.0102389078498294	0.0068259385665529	0	0	0	0.0546075085324232	0	0.0307167235494881	0.0136518771331058	0.0102389078498294	0.0068259385665529	0.00341296928327645	0	0.037542662116041	0	0.0170648464163823	0.0170648464163823	0.0204778156996587	0.00341296928327645	0.0136518771331058	0	Orthopox_96	Orthopox_96N247.N248
